STATION_ID,STATION_NAME,STATION_GRP_SEQ,STATION_GRP_NAME,STATION_POST_NO,STATION_ADDR1,STATION_ADDR2,STATION_LATITUDE,STATION_LONGITUDE,STATION_USE_YN,REG_DTTM,거치대개수
ST-717,2116. 에이스에이존빌딩,31,관악구,8787,서울특별시 관악구 남부순환로 지하 1822,관악구 봉천동 979-2,37.48170471,126.9508286,Y,2017-05-26 9:48,9
ST-718,2117. 현대시장사거리,31,관악구,8729,서울특별시 관악구 은천로 107,관악구 봉천동 464-7,37.48677444,126.9478149,N,2017-05-26 9:49,0
ST-719,2122. 낙성대로 입구,31,관악구,8742,서울특별시 관악구 남부순환로 1889,관악구 봉천동 1693-38,37.47805786,126.960495,Y,2017-05-26 9:51,20
ST-72,226. 샛강역 1번출구 앞,17,영등포구,7324,서울특별시 영등포구 의사당대로 지하166,샛강역 1번출구 앞,37.51776505,126.9284134,Y,2015-09-17 15:24,20
ST-720,2128. 관악구청교차로,31,관악구,8787,서울특별시 관악구 관악로 153,관악구 봉천동 979-3,37.47916412,126.9525833,Y,2017-05-26 9:52,12
ST-721,2129. 낙성대 과학전시관,31,관악구,8799,서울특별시 관악구 낙성대로 101,관악구 봉천동 244-1,37.46905518,126.9581451,Y,2017-05-26 9:52,10
ST-722,2130. 영어마을 관악캠프,31,관악구,8790,서울특별시 관악구 낙성대로 70,관악구 봉천동 274-4,37.47198868,126.9584274,Y,2017-05-26 9:53,15
ST-723,2137. KT&G 관악지점,31,관악구,8756,서울특별시 관악구 남부순환로 1675,관악구 봉천동 979-9,37.48490143,126.9365311,Y,2017-05-26 9:54,10
ST-724,2140. 신림1교 교차로,31,관악구,8778,서울특별시 관악구 신림로 270,관악구 신림동 808-263,37.47842789,126.9318619,Y,2017-05-26 9:55,12
ST-725,2145. 은천초등학교 육교,31,관악구,8716,서울특별시 관악구 은천로 69,관악구 봉천동 982-2,37.48635864,126.9429245,Y,2017-05-26 9:56,12
ST-726,2009. 보라매역 8번출구,30,동작구,7055,서울특별시 동작구 상도로 지하 2,동작구 대방동 466-51,37.50007629,126.9210815,Y,2017-05-26 9:59,10
ST-727,2012. 녹십초요양병원앞,30,동작구,7072,서울특별시 동작구 시흥대로 634,동작구 신대방동 699,37.48836136,126.9062271,Y,2017-05-26 9:59,10
ST-728,2015. 신대방삼거리역 6번출구쪽,30,동작구,7041,서울특별시 동작구 상도로 지하 76,동작구 상도동 329-2,37.49985504,126.9295654,Y,2017-05-26 10:01,10
ST-729,2033. 사당동 아르테스 웨딩앞,30,동작구,7025,서울특별시 동작구 동작대로 지하 3,동작구 사당동 1112,37.48149109,126.9815826,Y,2017-05-26 10:02,10
ST-73,207. 여의나루역 1번출구 앞,17,영등포구,7336,서울특별시 영등포구 여의동로 지하343,여의나루역 1번출구 앞,37.52698898,126.9320984,Y,2015-09-17 15:33,40
ST-730,2035. 총신대입구역(4호선) 14번출구,30,동작구,6997,서울특별시 동작구 동작대로 129,동작구 사당동 708-559,37.48888016,126.9820099,N,2017-05-26 10:03,10
ST-731,2041. 사당중학교 버스정류소,30,동작구,7003,서울특별시 동작구 사당로 169,동작구 사당동 211-2,37.48683548,126.9680481,Y,2017-05-26 10:04,10
ST-732,2048. 삼일초등학교 인근,30,동작구,7000,서울특별시 동작구 사당동 1157-2,,37.48907852,126.9735642,Y,2017-05-26 10:05,10
ST-733,2056. 동작구민 체육센터,30,동작구,7062,서울특별시 동작구 여의대방로16길 53,신대방동 460-37,37.49449921,126.9165268,Y,2017-05-26 10:06,10
ST-734,1704. 도봉구 창포원,27,도봉구,1318,서울특별시 도봉구 마들로 891,도봉동 22-26,37.68827438,127.0490646,C,2017-05-26 10:08,0
ST-735,1608. 공릉역 1번 출구 앞,26,노원구,1840,서울특별시 노원구 동일로 지하 1074,노원구 공릉동 385-4,37.62661362,127.0727539,Y,2017-05-26 10:09,10
ST-736,1619. 중계동 하나프라자빌딩 앞(중1-1),26,노원구,1743,서울특별시 노원구 한글비석로 235,노원구 중계동 391,37.64902115,127.0764084,Y,2017-05-26 10:11,10
ST-737,1203. 밀리아나2빌딩 앞,23,송파구,5718,서울특별시 송파구 송파대로28길 24,송파구 가락동 100-2,37.49372864,127.1206207,Y,2017-05-26 10:13,20
ST-738,1207. 마천CU우방점 앞,23,송파구,5747,서울특별시 송파구 성내천로 233,송파구 마천동 200-58,37.49975586,127.152504,Y,2017-05-26 10:14,10
ST-739,1211. 방이삼거리,23,송파구,5618,서울특별시 송파구 석촌호수로 298,송파구 신천동 33,37.51210403,127.1077805,Y,2017-05-26 10:15,7
ST-74,상암센터 정비실,2,정비센터,3901,서울특별시 마포구 월드컵로 251,운영센터,37.56640625,126.8936691,R,2015-09-26 16:47,20
ST-740,1214. 오금역 7번 출구 인근,23,송파구,5661,서울특별시 송파구 오금로 지하 321,송파구 오금동 44-2,37.50259399,127.1276474,Y,2017-05-26 10:16,10
ST-741,2201. 본마을 정류소 앞,32,서초구,6798,서울특별시 서초구 본마을2길 2,서초구 신원동 485-13,37.4532814,127.0514832,Y,2017-06-01 9:57,20
ST-742,2202.청계산입구역 1번출구,32,서초구,6802,서울특별시 서초구 청계산로 지하 179,서초구 신원동 276-1,37.44893646,127.0543747,Y,2017-06-01 10:03,20
ST-743,2205. 내곡3단지 어린이공원 앞,32,서초구,6800,서울특별시 서초구 청계산로9길 76,서초구 신원동 411-69,37.45375061,127.0593796,Y,2017-06-01 10:05,15
ST-744,2206. 언남초등학교 앞,32,서초구,6800,서울특별시 서초구 헌릉로8길 42,서초구 내곡동 123-1,37.45435715,127.0621033,Y,2017-06-01 10:05,20
ST-745,2210. 반포1동 주민센터 앞,32,서초구,6544,서울특별시 서초구 사평대로 지하 285,서초구 반포동 128-7,37.50509644,127.0131073,Y,2017-06-01 10:06,15
ST-746,2212.서초현대4차아파트 201동 맞은편,32,서초구,6602,서울특별시 서초구 고무래로 89 반포써밋,,37.50065231,127.0186157,Y,2017-06-01 10:16,20
ST-747,2213. 고속터미널역 5번출구 앞,32,서초구,6545,서울특별시 서초구 신반포로 지하 188,서초구 반포동 117-4,37.5022316,127.0022583,Y,2017-06-01 10:17,20
ST-748,2214. 신반포역 2번출구 앞,32,서초구,6504,서울특별시 서초구 신반포로 지하 105,서초구 반포동 128-1,37.50411606,126.9974899,Y,2017-06-01 10:19,15
ST-749,2217.아크로리버뷰 부지 앞,32,서초구,6522,서울특별시 서초구 나루터로4길 60,서초구 잠원동 78,37.51304626,127.0059586,Y,2017-06-01 10:19,20
ST-750,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",32,서초구,6545,서울특별시 서초구 신반포로 지하 188,서초구 잠원동 101,37.50619888,127.0039444,Y,2017-06-01 10:20,20
ST-751,2220. 반포본동 주민센터 앞,32,서초구,6548,서울특별시 서초구 신반포로 10,서초구 반포동 752,37.50061417,126.9861603,Y,2017-06-01 10:21,10
ST-752,2221.하나은행 방배동지점 앞,32,서초구,6665,서울특별시 서초구 방배로 110,서초구 방배동 905-34,37.48561096,126.9946823,Y,2017-06-01 10:22,15
ST-753,2222.사당역 12번출구 뒤,32,서초구,7025,서울특별시 동작구 동작대로 지하 3,서초구 방배동 495-3,37.47806931,126.9820328,Y,2017-06-01 10:23,10
ST-754,2223. 방배래미안 정문 앞,32,서초구,6701,서울특별시 서초구 남부순환로 2183,서초구 방배동 2577,37.47261047,126.9830093,Y,2017-06-01 10:23,20
ST-755,2225.백석예술대학교 제3캠퍼스 앞,32,서초구,6695,서울특별시 서초구 방배로9길 23,서초구 방배동 504-4,37.4737587,126.9952469,Y,2017-06-01 10:24,15
ST-756,2226. 신동아럭스빌아파트 앞,32,서초구,6703,서울특별시 서초구 방배로1길 9,서초구 방배동 1034-2,37.47518158,127.0013886,Y,2017-06-01 10:26,15
ST-757,2227.방배열린문화센터 앞,32,서초구,6573,서울특별시 서초구 서초대로 지하 103,서초구 방배동 874-16,37.48905182,126.9925232,Y,2017-06-01 10:26,15
ST-758,2228.뒷벌공원 옆,32,서초구,6564,서울특별시 서초구 방배중앙로 131,서초구 방배동 686-152,37.48958588,126.9867249,Y,2017-06-01 10:28,20
ST-759,2229.로고스교회 맞은 편,32,서초구,6569,서울특별시 서초구 방배천로 126,서초구 방배동 3151,37.48701096,126.9849625,Y,2017-06-01 10:29,10
ST-76,401. 상암월드컵파크 10단지 앞,12,마포구,3918,서울특별시 마포구 월드컵북로 502-36,상암월드컵파크 10단지 앞,37.58618927,126.8816147,Y,2015-10-07 11:14,15
ST-760,2230.이수역 4번 출구,32,서초구,7013,서울특별시 동작구 사당로 지하 310,서초구 방배동 2298,37.4858284,126.9826279,Y,2017-06-01 10:30,20
ST-761,2231. 삼성타운(삼성생명) A동 맞은편,32,서초구,6616,서울특별시 서초구 서초대로 405,1377,37.49691391,127.0249634,Y,2017-06-01 10:32,15
ST-762,2233. 서초신동아1차아파트 옆,32,서초구,6704,서울특별시 서초구 효령로36길 22,서초동 1418,37.49111176,127.0229569,Y,2017-06-01 10:34,20
ST-763,2235.KT 서초지사 앞,32,서초구,6550,서울특별시 서초구 사평대로 73,서초구 방배동 1037-2,37.48215866,127.0027008,Y,2017-06-01 10:35,15
ST-764,2237.서울남부터미널 대합실 입구,32,서초구,6718,서울특별시 서초구 서초중앙로 지하 31,서초구 서초동 1748-38,37.48455811,127.0148697,Y,2017-06-01 10:36,20
ST-765,2239.교대역 6번출구,32,서초구,6634,서울특별시 서초구 서초대로 지하 294,서초구 서초동 1748-6,37.49421692,127.0137863,Y,2017-06-01 10:39,10
ST-766,2241.양재전화국 사거리,32,서초구,6271,서울특별시 강남구 논현로 201,강남구 도곡동 207,37.48537827,127.0417023,Y,2017-06-01 10:40,10
ST-767,2242.양재역 11번 출구 앞,32,서초구,6735,서울특별시 서초구 남부순환로 지하 2585,서초구 양재동 105-4,37.48398972,127.0341797,Y,2017-06-01 10:41,20
ST-768,2243.서울가정법원,32,서초구,6749,서울특별시 서초구 강남대로 193,서초구 양재동 105-4,37.48149109,127.0367279,Y,2017-06-01 10:42,15
ST-769,2244.교육개발원입구 교차로,32,서초구,6762,서울특별시 서초구 바우뫼로1길 35,서초구 양재동 20-40,37.47785187,127.0389099,Y,2017-06-01 10:43,20
ST-77,402. 상암월드컵파크 9단지 앞,12,마포구,3902,서울특별시 마포구 월드컵북로 501,상암월드컵파크 9단지 앞,37.58285522,126.8798218,Y,2015-10-07 11:15,20
ST-770,2245.양재초등학교 맞은편,32,서초구,6755,서울특별시 서초구 바우뫼로18길 14,서초구 양재동 127-1,37.47361374,127.03051,Y,2017-06-01 10:44,20
ST-771,2247.섬들근린공원,32,서초구,6764,서울특별시 서초구 태봉로2길 24,우면동 718,37.46263885,127.026619,Y,2017-06-01 10:45,25
ST-772,2255.시민의숲역 1번출구 옆,32,서초구,6774,서울특별시 서초구 매헌로 지하 116,양재동 238,37.47043991,127.0388565,Y,2017-06-01 10:46,25
ST-773,2256.양재동 꽃시장 입구,32,서초구,6774,서울특별시 서초구 강남대로 27,양재동 238,37.46768951,127.0403595,Y,2017-06-01 10:48,10
ST-774,2257. 하나로클럽 양재점 맞은편,32,서초구,6797,서울특별시 서초구 청계산로 10,양재동 238-1,37.46268845,127.0461121,Y,2017-06-01 10:48,10
ST-775,2258.구룡사 삼거리,32,서초구,6313,서울특별시 강남구 논현로2길 22,개포동 1277,37.47153854,127.0505905,Y,2017-06-01 10:50,20
ST-776,2262. 한신16차아파트 119동 앞,32,서초구,6522,서울특별시 서초구 나루터로4길 60,서초구 잠원동 78,37.51659775,127.0095902,Y,2017-06-01 10:50,20
ST-777,2301. 현대고등학교 건너편,33,강남구,6029,서울특별시 강남구 압구정로 134,현대고등학교 건너편,37.52407074,127.0217896,Y,2017-06-13 9:19,10
ST-778,2343. 세곡사거리 대왕파출소 앞,33,강남구,6376,서울특별시 강남구 헌릉로 623,세곡사거리 대왕파출소 앞,37.46531677,127.1077271,Y,2017-06-13 9:22,10
ST-779,2344. 리엔파크 2단지 앞,33,강남구,6365,서울특별시 강남구 헌릉로590길 10,리엔파크 2단지 앞,37.46506119,127.1011963,Y,2017-06-13 9:23,10
ST-78,403. 부엉이공원 앞,12,마포구,3918,서울특별시 마포구 가양대로 189,부엉이근린공원 앞,37.58559036,126.8847275,Y,2015-10-07 11:35,20
ST-780,2259. 잠원역 3번-4번 출구사이 ,32,서초구,6522,서울특별시 서초구 잠원로4길 지하 46,"잠원역 3,4번 출구사이",37.51298904,127.0111771,Y,2017-06-13 9:27,15
ST-781,2251. 더케이호텔 입구(양재2) ,32,서초구,6769,서울특별시 서초구 바우뫼로12길 70,더케이호텔 입구(양재2),37.46750641,127.0344772,Y,2017-06-13 9:35,10
ST-782,2337. 대모산입구역 2번출구 앞,33,강남구,6328,서울특별시 강남구 영동대로 101,대모산입구역 2번출구 앞,37.49207687,127.0719757,Y,2017-06-13 9:38,15
ST-783,2309. 청담역(우리들병원 앞),33,강남구,6068,서울특별시 강남구 학동로 443,강남구 청담동 77-76 (학동로 443 앞 도로),37.51890182,127.0493851,Y,2017-06-13 9:42,10
ST-784,2317. 삼성도로공원,33,강남구,6083,서울특별시 강남구 영동대로112길 66,삼성도로공원,37.51588821,127.0662003,Y,2017-06-13 9:43,10
ST-785,2345. 래미안강남힐즈 앞,33,강남구,6374,서울특별시 강남구 자곡로 101,래미안강남힐즈 앞,37.47291946,127.0958862,N,2017-06-13 9:45,0
ST-786,2311. 학동로 래미안 아파트 앞,33,강남구,6084,서울특별시 강남구 학동로 지하 508,학동로 래미안 아파트 앞,37.51777267,127.0430222,Y,2017-06-13 9:46,10
ST-787,2302. 교보타워 버스정류장(신논현역 3번출구 후면),33,강남구,6120,서울특별시 강남구 봉은사로 지하 102,교보타워 버스정류장,37.5055809,127.0242767,Y,2017-06-13 10:32,10
ST-788,2303. 논현역 7번출구,33,강남구,6110,서울특별시 강남구 학동로 지하 102,논현역 7번출구,37.51151657,127.0214768,T,2017-06-13 10:33,15
ST-789,2304. 신영 ROYAL PALACE 앞,33,강남구,6101,서울특별시 강남구 언주로 626,신영 ROYAL PALACE앞,37.51252747,127.0358353,Y,2017-06-13 10:36,10
ST-79,404. 우리금융상암센터 교차로,12,마포구,3921,서울특별시 마포구 월드컵북로60길 17,우리금융상암센터 교차로,37.58348083,126.8866959,C,2015-10-07 11:36,10
ST-790,2305. MCM 본사 직영점 앞,33,강남구,6054,서울특별시 강남구 언주로 734,MCM 본사 직영점 앞,37.52064133,127.0345078,Y,2017-06-13 10:37,10
ST-791,2306. 압구정역 2번 출구 옆,33,강남구,6022,서울특별시 강남구 압구정로 지하 172,압구정역 2번 출구 옆,37.5271225,127.028717,Y,2017-06-13 10:38,30
ST-792,2307. 압구정 한양 3차 아파트,33,강남구,6007,서울특별시 강남구 압구정로 321,압구정 한양 3차 아파트,37.52861404,127.038559,Y,2017-06-13 10:40,10
ST-793,2308. 압구정파출소 앞,33,강남구,6006,서울특별시 강남구 압구정로 311,압구정파출소 앞,37.52930069,127.0355988,Y,2017-06-13 10:41,14
ST-794,2310. 청담동 맥도날드 옆(위치),33,강남구,6084,서울특별시 강남구 학동로 지하 508,청담동 맥도날드 옆,37.52361298,127.0401764,Y,2017-06-13 10:42,10
ST-795,2312. 청담역 13번 출구 앞,33,강남구,6072,서울특별시 강남구 영동대로 703,청담역 13번 출구 앞,37.52058029,127.0563278,Y,2017-06-13 10:44,10
ST-796,2313. 금원빌딩 앞,33,강남구,6013,서울특별시 강남구 도산대로 539,금원빌딩,37.52511597,127.0524674,Y,2017-06-13 10:45,10
ST-797,2348. 포스코사거리(기업은행),33,강남구,6168,서울특별시 강남구 테헤란로 501,포스코사거리(기업은행),37.50723267,127.0568543,Y,2017-06-13 10:49,20
ST-798,2314. 청담나들목입구,33,강남구,6079,서울특별시 강남구 영동대로128길 59,청담나들목입구,37.52127457,127.0610352,Y,2017-06-13 10:57,10
ST-799,2315. 봉은사역 5번출구 옆,33,강남구,6170,서울특별시 강남구 봉은사로 지하 601,봉은사역 5번출구 옆,37.51424789,127.0611191,Y,2017-06-13 10:58,10
ST-8,106. 합정역 7번출구 앞,12,마포구,4071,서울특별시 마포구 독막로 4,381-1,37.54864502,126.9128265,Y,2015-09-06 23:46,10
ST-80,405. DMC빌 앞,12,마포구,3921,서울특별시 마포구 월드컵북로60길 13,DMC빌 앞,37.58265686,126.885788,Y,2015-10-07 11:36,8
ST-800,2316. 삼성역 8번출구,33,강남구,6173,서울특별시 강남구 영동대로 502,삼성역 7번출구,37.50957489,127.0634079,Y,2017-06-13 10:59,20
ST-801,2318. 삼성중앙역4번출구(문화센터더 리빌),33,강남구,6087,서울특별시 강남구 봉은사로 531,삼성중앙역4번출구(문화센터더 라빌),37.51357651,127.0550308,Y,2017-06-13 14:25,15
ST-802,2319. 포스코4거리 서측(수협 삼성동 지점),33,강남구,6159,서울특별시 강남구 테헤란로 435,포스코4거리 서측(수협 삼성동 지점),37.50660706,127.0546799,Y,2017-06-13 14:26,10
ST-803,2320. 도곡역 대치지구대 방향,33,강남구,6293,서울특별시 강남구 남부순환로 지하 2814,대치지구대 방향,37.4919281,127.0569687,Y,2017-06-13 14:27,10
ST-804,2321. 학여울역 사거리,33,강남구,6287,서울특별시 강남구 남부순환로 지하 3104,학여울역 사거리,37.49611664,127.0694428,Y,2017-06-13 14:28,10
ST-805,2322. 삼성역 3번 출구,33,강남구,6181,서울특별시 강남구 테헤란로 534,삼성역 3번 출구,37.50809097,127.0631027,Y,2017-06-13 14:39,15
ST-806,2323. 주식회사 오뚜기 정문 앞,33,강남구,6177,서울특별시 강남구 영동대로 308,주식회사 오뚜기 정문 앞,37.50221252,127.0672073,Y,2017-06-13 14:53,10
ST-807,2324. 천주교 대치 2동 교회 옆,33,강남구,6282,서울특별시 강남구 도곡로 540,천주교 대치 2동 교회 옆,37.50043869,127.0662231,Y,2017-06-13 14:55,10
